route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
35,SZN,287/55,"Klinikák",0,2897071,0
35,SZN,287/56,"Klinikák",0,2897071,1
35,SZN,287/57,"Klinikák",0,2897071,0
35,SZN,287/58,"Klinikák",0,2897071,1
35,SZN,287/59,"Klinikák",0,2897071,0
35,SZN,287/60,"Klinikák",0,2897071,1
35,SZN,287/61,"Klinikák",0,2897071,1
35,SZN,287/62,"Klinikák",0,2897071,0
35,SZN,287/63,"Klinikák",0,2897071,1
35,SZN,287/64,"Klinikák",0,2897071,0
35,SZN,287/65,"Klinikák",0,2897071,1
35,SZN,287/66,"Klinikák",0,2897071,0
35,SZN,287/67,"Klinikák",0,2897071,1
35,SZN,287/68,"Klinikák",0,2897071,1
35,SZN,287/69,"Klinikák",0,2897071,1
35,MSZ,288/0,"Klinikák",0,2897071,1
35,MSZ,288/1,"Klinikák",0,2897071,0
35,MSZ,288/2,"Klinikák",0,2897071,1
35,MSZ,288/3,"Klinikák",0,2897071,0
35,MSZ,288/4,"Klinikák",0,2897071,1
35,MSZ,288/5,"Klinikák",0,2897071,0
35,MSZ,288/6,"Klinikák",0,2897071,1
35,MSZ,288/7,"Klinikák",0,2897071,0
35,MSZ,288/8,"Klinikák",0,2897071,1
35,MSZ,288/9,"Klinikák",0,2897071,0
35,MSZ,288/10,"Klinikák",0,2897071,1
35,MSZ,288/11,"Klinikák",0,2897071,1
35,MSZ,288/12,"Klinikák",0,2897071,1
35,MSZ,288/13,"Klinikák",0,2897071,0
35,MSZ,288/14,"Klinikák",0,2897071,1
35,MSZ,288/15,"Klinikák",0,2897071,0
35,MSZ,288/16,"Klinikák",0,2897071,1
35,MSZ,288/17,"Klinikák",0,2897071,1
35,MSZ,288/18,"Klinikák",0,2897071,1
35,MSZ,288/19,"Klinikák",0,2897071,1
35,MSZ,288/20,"Klinikák",0,2897071,1
35,MSZ,288/21,"Klinikák",0,2897071,1
35,MSZ,288/22,"Klinikák",0,2897071,1
35,MSZ,288/23,"Klinikák",0,2897071,0
35,MSZ,288/24,"Klinikák",0,2897071,0
35,MSZ,288/25,"Klinikák",0,2897071,1
35,MSZ,288/26,"Klinikák",0,2897071,1
35,MSZ,288/27,"Klinikák",0,2897071,0
35,MSZ,288/28,"Klinikák",0,2897071,1
35,MSZ,288/29,"Klinikák",0,2897071,1
35,MSZ,288/30,"Klinikák",0,2897071,1
35,MSZ,288/31,"Klinikák",0,2897071,0
35,MSZ,288/32,"Klinikák",0,2897071,1
35,MSZ,288/33,"Klinikák",0,2897071,1
35,MSZ,288/34,"Klinikák",0,2897071,1
35,MSZ,288/35,"Klinikák",0,2897071,0
35,MSZ,288/36,"Klinikák",0,2897071,1
35,MSZ,288/37,"Klinikák",0,2897071,1
35,MSZ,288/38,"Klinikák",0,2897071,1
35,MSZ,288/39,"Klinikák",0,2897071,0
35,MSZ,288/40,"Klinikák",0,2897071,1
35,MSZ,288/41,"Klinikák",0,2897071,1
35,MSZ,288/42,"Klinikák",0,2897071,1
35,MSZ,288/43,"Klinikák",0,2897071,0
35,MSZ,288/44,"Klinikák",0,2897071,1
35,MSZ,288/45,"Klinikák",0,2897071,1
35,MSZ,288/46,"Klinikák",0,2897071,1
35,MSZ,288/47,"Klinikák",0,2897071,1
35,MSZ,288/48,"Klinikák",0,2897071,1
35,MSZ,288/49,"Klinikák",0,2897071,1
35,MSZ,288/50,"Klinikák",0,2897071,1
35,MSZ,288/51,"Klinikák",0,2897071,0
35,MSZ,288/52,"Klinikák",0,2897071,1
35,MSZ,288/53,"Klinikák",0,2897071,1
35,MSZ,288/54,"Klinikák",0,2897071,1
35,MSZ,288/55,"Klinikák",0,2897071,0
35,MSZ,288/56,"Klinikák",0,2897071,1
35,MSZ,288/57,"Klinikák",0,2897071,0
35,MSZ,288/58,"Klinikák",0,2897071,1
35,MSZ,288/59,"Klinikák",0,2897071,0
35,MSZ,288/60,"Klinikák",0,2897071,1
35,MSZ,288/61,"Klinikák",0,2897071,1
35,MSZ,288/62,"Klinikák",0,2897071,0
35,MSZ,288/63,"Klinikák",0,2897071,1
35,MSZ,288/64,"Klinikák",0,2897071,0
35,MSZ,288/65,"Klinikák",0,2897071,1
35,MSZ,288/66,"Klinikák",0,2897071,0
35,MSZ,288/67,"Klinikák",0,2897071,1
35,MSZ,288/68,"Klinikák",0,2897071,1
35,MSZ,288/69,"Klinikák",0,2897071,1
35,T,289/0,"Makkosház",1,3164151,1
35,T,289/1,"Makkosház",1,3164151,0
35,T,289/2,"Makkosház",1,3164151,1
35,T,289/3,"Makkosház",1,3164151,0
35,T,289/4,"Makkosház",1,3164151,1
35,T,289/5,"Makkosház",1,3164151,0
35,T,289/6,"Makkosház",1,3164151,1
35,T,289/7,"Makkosház",1,3164151,0
35,T,289/8,"Makkosház",1,3164151,0
35,T,289/9,"Makkosház",1,3164151,0
35,T,289/10,"Makkosház",1,3164151,0
35,T,289/11,"Makkosház",1,3164151,1
35,T,289/12,"Makkosház",1,3164151,1
35,T,289/13,"Makkosház",1,3164151,0
35,T,289/14,"Makkosház",1,3164151,1
35,T,289/15,"Makkosház",1,3164151,0
35,T,289/16,"Makkosház",1,3164151,0
35,T,289/17,"Makkosház",1,3164151,0
35,T,289/18,"Makkosház",1,3164151,0
35,T,289/19,"Makkosház",1,3164151,1
35,T,289/20,"Makkosház",1,3164151,1
35,T,289/21,"Makkosház",1,3164151,0
35,T,289/22,"Makkosház",1,3164151,1
35,T,289/23,"Makkosház",1,3164151,0
35,T,289/24,"Makkosház",1,3164151,0
35,T,289/25,"Makkosház",1,3164151,0
35,T,289/26,"Makkosház",1,3164151,1
35,T,289/27,"Makkosház",1,3164151,0
35,T,289/28,"Makkosház",1,3164151,1
35,T,289/29,"Makkosház",1,3164151,1
35,T,289/30,"Makkosház",1,3164151,0
35,T,289/31,"Makkosház",1,3164151,0
35,T,289/32,"Makkosház",1,3164151,0
35,T,289/33,"Makkosház",1,3164151,1
35,T,289/34,"Makkosház",1,3164151,1
35,T,289/35,"Makkosház",1,3164151,1
35,T,289/36,"Makkosház",1,3164151,0
35,T,289/37,"Makkosház",1,3164151,0
35,T,289/38,"Makkosház",1,3164151,1
35,T,289/39,"Makkosház",1,3164151,1
35,T,289/40,"Makkosház",1,3164151,1
35,T,289/41,"Makkosház",1,3164151,0
35,T,289/42,"Makkosház",1,3164151,0
35,T,289/43,"Makkosház",1,3164151,1
35,T,289/44,"Makkosház",1,3164151,1
35,T,289/45,"Makkosház",1,3164151,1
35,T,289/46,"Makkosház",1,3164151,0
35,T,289/47,"Makkosház",1,3164151,0
35,T,289/48,"Makkosház",1,3164151,1
35,T,289/49,"Makkosház",1,3164151,1
35,T,289/50,"Makkosház",1,3164151,1
35,T,289/51,"Makkosház",1,3164151,0
35,T,289/52,"Makkosház",1,3164151,0
35,T,289/53,"Makkosház",1,3164151,1
35,T,289/54,"Makkosház",1,3164151,1
35,T,289/55,"Makkosház",1,3164151,1
35,T,289/56,"Makkosház",1,3164151,0
35,T,289/57,"Makkosház",1,3164151,0
35,T,289/58,"Makkosház",1,3164151,1
35,T,289/59,"Makkosház",1,3164151,1
35,T,289/60,"Makkosház",1,3164151,0
35,T,289/61,"Makkosház",1,3164151,1
35,T,289/62,"Makkosház",1,3164151,0
35,T,289/63,"Makkosház",1,3164151,0
35,T,289/64,"Makkosház",1,3164151,0
35,T,289/65,"Makkosház",1,3164151,1
35,T,289/66,"Makkosház",1,3164151,1
35,T,289/67,"Makkosház",1,3164151,0
35,T,289/68,"Makkosház",1,3164151,1
35,T,289/69,"Makkosház",1,3164151,0
35,T,289/70,"Makkosház",1,3164151,0
35,T,289/71,"Makkosház",1,3164151,0
35,T,289/72,"Makkosház",1,3164151,1
35,T,289/73,"Makkosház",1,3164151,1
35,T,289/74,"Makkosház",1,3164151,0
35,T,289/75,"Makkosház",1,3164151,1
35,T,289/76,"Makkosház",1,3164151,0
35,T,289/77,"Makkosház",1,3164151,0
35,T,289/78,"Makkosház",1,3164151,0
35,T,289/79,"Makkosház",1,3164151,1
35,T,289/80,"Makkosház",1,3164151,1
35,T,289/81,"Makkosház",1,3164151,0
35,T,289/82,"Makkosház",1,3164151,1
35,T,289/83,"Makkosház",1,3164151,0
35,T,289/84,"Makkosház",1,3164151,0
35,T,289/85,"Makkosház",1,3164151,0
35,T,289/86,"Makkosház",1,3164151,1
35,T,289/87,"Makkosház",1,3164151,0
35,T,289/88,"Makkosház",1,3164151,1
35,T,289/89,"Makkosház",1,3164151,1
35,T,289/90,"Makkosház",1,3164151,0
35,T,289/91,"Makkosház",1,3164151,1
35,T,289/92,"Makkosház",1,3164151,0
35,T,289/93,"Makkosház",1,3164151,0
35,T,289/94,"Makkosház",1,3164151,1
35,T,289/95,"Makkosház",1,3164151,1
35,T,289/96,"Makkosház",1,3164151,0
35,T,289/97,"Makkosház",1,3164151,0
35,T,289/98,"Makkosház",1,3164151,1
35,T,289/99,"Makkosház",1,3164151,1
35,T,289/100,"Makkosház",1,3164151,0
35,T,289/101,"Makkosház",1,3164151,0
35,T,289/102,"Makkosház",1,3164151,1
35,T,289/103,"Makkosház",1,3164151,1
35,T,289/104,"Makkosház",1,3164151,0
35,T,289/105,"Makkosház",1,3164151,1
35,T,289/106,"Makkosház",1,3164151,0
35,T,289/107,"Makkosház",1,3164151,1
35,T,289/108,"Makkosház",1,3164151,0
35,T,289/109,"Makkosház",1,3164151,1
35,T,289/110,"Makkosház",1,3164151,0
35,T,289/111,"Makkosház",1,3164151,1
35,SZN,291/0,"Makkosház",1,3164151,1
35,SZN,291/1,"Makkosház",1,3164151,0
35,SZN,291/2,"Makkosház",1,3164151,1
35,SZN,291/3,"Makkosház",1,3164151,0
35,SZN,291/4,"Makkosház",1,3164151,1
35,SZN,291/5,"Makkosház",1,3164151,0
35,SZN,291/6,"Makkosház",1,3164151,1
35,SZN,291/7,"Makkosház",1,3164151,0
35,SZN,291/8,"Makkosház",1,3164151,1
35,SZN,291/9,"Makkosház",1,3164151,0
35,SZN,291/10,"Makkosház",1,3164151,1
35,SZN,291/11,"Makkosház",1,3164151,1
35,SZN,291/12,"Makkosház",1,3164151,1
35,SZN,291/13,"Makkosház",1,3164151,0
35,SZN,291/14,"Makkosház",1,3164151,1
35,SZN,291/15,"Makkosház",1,3164151,0
35,SZN,291/16,"Makkosház",1,3164151,1
35,SZN,291/17,"Makkosház",1,3164151,1
35,SZN,291/18,"Makkosház",1,3164151,1
35,SZN,291/19,"Makkosház",1,3164151,1
35,SZN,291/20,"Makkosház",1,3164151,1
35,SZN,291/21,"Makkosház",1,3164151,1
35,SZN,291/22,"Makkosház",1,3164151,1
35,SZN,291/23,"Makkosház",1,3164151,0
35,SZN,291/24,"Makkosház",1,3164151,0
35,SZN,291/25,"Makkosház",1,3164151,1
35,SZN,291/26,"Makkosház",1,3164151,1
35,SZN,291/27,"Makkosház",1,3164151,0
35,SZN,291/28,"Makkosház",1,3164151,1
35,SZN,291/29,"Makkosház",1,3164151,1
35,SZN,291/30,"Makkosház",1,3164151,1
35,SZN,291/31,"Makkosház",1,3164151,0
35,SZN,291/32,"Makkosház",1,3164151,1
35,SZN,291/33,"Makkosház",1,3164151,1
35,SZN,291/34,"Makkosház",1,3164151,1
35,SZN,291/35,"Makkosház",1,3164151,0
35,SZN,291/36,"Makkosház",1,3164151,1
35,SZN,291/37,"Makkosház",1,3164151,1
35,SZN,291/38,"Makkosház",1,3164151,1
35,SZN,291/39,"Makkosház",1,3164151,0
35,SZN,291/40,"Makkosház",1,3164151,1
35,SZN,291/41,"Makkosház",1,3164151,1
35,SZN,291/42,"Makkosház",1,3164151,1
35,SZN,291/43,"Makkosház",1,3164151,0
35,SZN,291/44,"Makkosház",1,3164151,1
35,SZN,291/45,"Makkosház",1,3164151,1
35,SZN,291/46,"Makkosház",1,3164151,1
35,SZN,291/47,"Makkosház",1,3164151,1
35,SZN,291/48,"Makkosház",1,3164151,1
35,SZN,291/49,"Makkosház",1,3164151,1
35,SZN,291/50,"Makkosház",1,3164151,1
35,SZN,291/51,"Makkosház",1,3164151,0
35,SZN,291/52,"Makkosház",1,3164151,1
35,SZN,291/53,"Makkosház",1,3164151,1
35,SZN,291/54,"Makkosház",1,3164151,1
35,SZN,291/55,"Makkosház",1,3164151,0
35,SZN,291/56,"Makkosház",1,3164151,1
35,SZN,291/57,"Makkosház",1,3164151,0
35,SZN,291/58,"Makkosház",1,3164151,1
35,SZN,291/59,"Makkosház",1,3164151,0
35,SZN,291/60,"Makkosház",1,3164151,1
35,SZN,291/61,"Makkosház",1,3164151,1
35,SZN,291/62,"Makkosház",1,3164151,0
35,SZN,291/63,"Makkosház",1,3164151,1
35,SZN,291/64,"Makkosház",1,3164151,0
35,SZN,291/65,"Makkosház",1,3164151,1
35,SZN,291/66,"Makkosház",1,3164151,0
35,SZN,291/67,"Makkosház",1,3164151,1
35,SZN,291/68,"Makkosház",1,3164151,0
35,SZN,291/69,"Makkosház",1,3164151,1
35,MSZ,292/0,"Makkosház",1,3164151,1
35,MSZ,292/1,"Makkosház",1,3164151,0
35,MSZ,292/2,"Makkosház",1,3164151,1
35,MSZ,292/3,"Makkosház",1,3164151,0
35,MSZ,292/4,"Makkosház",1,3164151,1
35,MSZ,292/5,"Makkosház",1,3164151,0
35,MSZ,292/6,"Makkosház",1,3164151,1
35,MSZ,292/7,"Makkosház",1,3164151,0
35,MSZ,292/8,"Makkosház",1,3164151,1
35,MSZ,292/9,"Makkosház",1,3164151,0
35,MSZ,292/10,"Makkosház",1,3164151,1
35,MSZ,292/11,"Makkosház",1,3164151,1
35,MSZ,292/12,"Makkosház",1,3164151,1
35,MSZ,292/13,"Makkosház",1,3164151,0
35,MSZ,292/14,"Makkosház",1,3164151,1
35,MSZ,292/15,"Makkosház",1,3164151,0
35,MSZ,292/16,"Makkosház",1,3164151,1
35,MSZ,292/17,"Makkosház",1,3164151,1
35,MSZ,292/18,"Makkosház",1,3164151,1
35,MSZ,292/19,"Makkosház",1,3164151,1
35,MSZ,292/20,"Makkosház",1,3164151,1
35,MSZ,292/21,"Makkosház",1,3164151,1
35,MSZ,292/22,"Makkosház",1,3164151,1
35,MSZ,292/23,"Makkosház",1,3164151,0
35,MSZ,292/24,"Makkosház",1,3164151,0
35,MSZ,292/25,"Makkosház",1,3164151,1
35,MSZ,292/26,"Makkosház",1,3164151,1
35,MSZ,292/27,"Makkosház",1,3164151,0
35,MSZ,292/28,"Makkosház",1,3164151,1
35,MSZ,292/29,"Makkosház",1,3164151,1
35,MSZ,292/30,"Makkosház",1,3164151,1
35,MSZ,292/31,"Makkosház",1,3164151,0
35,MSZ,292/32,"Makkosház",1,3164151,1
35,MSZ,292/33,"Makkosház",1,3164151,1
35,MSZ,292/34,"Makkosház",1,3164151,1
35,MSZ,292/35,"Makkosház",1,3164151,0
35,MSZ,292/36,"Makkosház",1,3164151,1
35,MSZ,292/37,"Makkosház",1,3164151,1
35,MSZ,292/38,"Makkosház",1,3164151,1
35,MSZ,292/39,"Makkosház",1,3164151,0
35,MSZ,292/40,"Makkosház",1,3164151,1
35,MSZ,292/41,"Makkosház",1,3164151,1
35,MSZ,292/42,"Makkosház",1,3164151,1
35,MSZ,292/43,"Makkosház",1,3164151,0
35,MSZ,292/44,"Makkosház",1,3164151,1
35,MSZ,292/45,"Makkosház",1,3164151,1
35,MSZ,292/46,"Makkosház",1,3164151,1
35,MSZ,292/47,"Makkosház",1,3164151,1
35,MSZ,292/48,"Makkosház",1,3164151,1
35,MSZ,292/49,"Makkosház",1,3164151,1
35,MSZ,292/50,"Makkosház",1,3164151,1
35,MSZ,292/51,"Makkosház",1,3164151,0
35,MSZ,292/52,"Makkosház",1,3164151,1
35,MSZ,292/53,"Makkosház",1,3164151,1
35,MSZ,292/54,"Makkosház",1,3164151,1
35,MSZ,292/55,"Makkosház",1,3164151,0
35,MSZ,292/56,"Makkosház",1,3164151,1
35,MSZ,292/57,"Makkosház",1,3164151,0
35,MSZ,292/58,"Makkosház",1,3164151,1
35,MSZ,292/59,"Makkosház",1,3164151,0
35,MSZ,292/60,"Makkosház",1,3164151,1
35,MSZ,292/61,"Makkosház",1,3164151,1
35,MSZ,292/62,"Makkosház",1,3164151,0
35,MSZ,292/63,"Makkosház",1,3164151,1
35,MSZ,292/64,"Makkosház",1,3164151,0
35,MSZ,292/65,"Makkosház",1,3164151,1
35,MSZ,292/66,"Makkosház",1,3164151,0
35,MSZ,292/67,"Makkosház",1,3164151,1
35,MSZ,292/68,"Makkosház",1,3164151,0
35,MSZ,292/69,"Makkosház",1,3164151,1
2,T,22/0,"Klinikák",0,2893183,1
2,T,22/1,"Klinikák",0,2893183,0
2,T,22/2,"Klinikák",0,2893183,1
2,T,22/3,"Klinikák",0,2893183,0
2,T,22/4,"Klinikák",0,2893183,1
2,T,22/5,"Klinikák",0,2893183,0
2,T,22/6,"Klinikák",0,2893183,1
2,T,22/7,"Klinikák",0,2893183,1
2,T,22/8,"Klinikák",0,2893183,0
2,T,22/9,"Klinikák",0,2893183,0
2,T,22/10,"Klinikák",0,2893183,0
2,T,22/11,"Klinikák",0,2893183,1
2,T,22/12,"Klinikák",0,2893183,0
2,T,22/13,"Klinikák",0,2893183,0
2,T,22/14,"Klinikák",0,2893183,1
2,T,22/15,"Klinikák",0,2893183,1
2,T,22/16,"Klinikák",0,2893183,0
2,T,22/17,"Klinikák",0,2893183,0
2,T,22/18,"Klinikák",0,2893183,0
2,T,22/19,"Klinikák",0,2893183,1
2,T,22/20,"Klinikák",0,2893183,0
2,T,22/21,"Klinikák",0,2893183,0
2,T,22/22,"Klinikák",0,2893183,1
2,T,22/23,"Klinikák",0,2893183,1
2,T,22/24,"Klinikák",0,2893183,0
2,T,22/25,"Klinikák",0,2893183,0
2,T,22/26,"Klinikák",0,2893183,1
2,T,22/27,"Klinikák",0,2893183,0
2,T,22/28,"Klinikák",0,2893183,0
2,T,22/29,"Klinikák",0,2893183,1
2,T,22/30,"Klinikák",0,2893183,0
2,T,22/31,"Klinikák",0,2893183,1
2,T,22/32,"Klinikák",0,2893183,0
2,T,22/33,"Klinikák",0,2893183,1
2,T,22/34,"Klinikák",0,2893183,1
2,T,22/35,"Klinikák",0,2893183,0
2,T,22/36,"Klinikák",0,2893183,1
2,T,22/37,"Klinikák",0,2893183,0
2,T,22/38,"Klinikák",0,2893183,1
2,T,22/39,"Klinikák",0,2893183,1
2,T,22/40,"Klinikák",0,2893183,0
2,T,22/41,"Klinikák",0,2893183,1
2,T,22/42,"Klinikák",0,2893183,0
2,T,22/43,"Klinikák",0,2893183,1
2,T,22/44,"Klinikák",0,2893183,1
2,T,22/45,"Klinikák",0,2893183,0
2,T,22/46,"Klinikák",0,2893183,1
2,T,22/47,"Klinikák",0,2893183,0
2,T,22/48,"Klinikák",0,2893183,1
2,T,22/49,"Klinikák",0,2893183,1
2,T,22/50,"Klinikák",0,2893183,0
2,T,22/51,"Klinikák",0,2893183,1
2,T,22/52,"Klinikák",0,2893183,0
2,T,22/53,"Klinikák",0,2893183,1
2,T,22/54,"Klinikák",0,2893183,1
2,T,22/55,"Klinikák",0,2893183,0
2,T,22/56,"Klinikák",0,2893183,1
2,T,22/57,"Klinikák",0,2893183,0
2,T,22/58,"Klinikák",0,2893183,1
2,T,22/59,"Klinikák",0,2893183,1
2,T,22/60,"Klinikák",0,2893183,0
2,T,22/61,"Klinikák",0,2893183,0
2,T,22/62,"Klinikák",0,2893183,1
2,T,22/63,"Klinikák",0,2893183,0
2,T,22/64,"Klinikák",0,2893183,0
2,T,22/65,"Klinikák",0,2893183,1
2,T,22/66,"Klinikák",0,2893183,1
2,T,22/67,"Klinikák",0,2893183,0
2,T,22/68,"Klinikák",0,2893183,0
2,T,22/69,"Klinikák",0,2893183,1
2,T,22/70,"Klinikák",0,2893183,0
2,T,22/71,"Klinikák",0,2893183,0
2,T,22/72,"Klinikák",0,2893183,1
2,T,22/73,"Klinikák",0,2893183,1
2,T,22/74,"Klinikák",0,2893183,0
2,T,22/75,"Klinikák",0,2893183,0
2,T,22/76,"Klinikák",0,2893183,1
2,T,22/77,"Klinikák",0,2893183,0
2,T,22/78,"Klinikák",0,2893183,0
2,T,22/79,"Klinikák",0,2893183,1
2,T,22/80,"Klinikák",0,2893183,1
2,T,22/81,"Klinikák",0,2893183,0
2,T,22/82,"Klinikák",0,2893183,0
2,T,22/83,"Klinikák",0,2893183,1
2,T,22/84,"Klinikák",0,2893183,0
2,T,22/85,"Klinikák",0,2893183,0
2,T,22/86,"Klinikák",0,2893183,1
2,T,22/87,"Klinikák",0,2893183,0
2,T,22/88,"Klinikák",0,2893183,0
2,T,22/89,"Klinikák",0,2893183,1
2,T,22/90,"Klinikák",0,2893183,1
2,T,22/91,"Klinikák",0,2893183,1
2,T,22/92,"Klinikák",0,2893183,0
2,T,22/93,"Klinikák",0,2893183,0
2,T,22/94,"Klinikák",0,2893183,1
2,T,22/95,"Klinikák",0,2893183,0
2,T,22/96,"Klinikák",0,2893183,1
2,T,22/97,"Klinikák",0,2893183,0
2,T,22/98,"Klinikák",0,2893183,1
2,T,22/99,"Klinikák",0,2893183,0
2,T,22/100,"Klinikák",0,2893183,1
2,T,22/101,"Klinikák",0,2893183,0
2,T,22/102,"Klinikák",0,2893183,1
2,T,22/103,"Klinikák",0,2893183,0
2,T,22/104,"Klinikák",0,2893183,1
2,T,22/105,"Klinikák",0,2893183,1
2,T,22/106,"Klinikák",0,2893183,1
2,T,22/107,"Klinikák",0,2893183,1
2,T,22/108,"Klinikák",0,2893183,1
2,T,22/109,"Klinikák",0,2893183,1
2,T,22/110,"Klinikák",0,2893183,1
2,T,22/111,"Klinikák",0,2893183,1
2,T,26/0,"Tarján, Víztorony tér",1,3164139,1
2,T,26/1,"Tarján, Víztorony tér",1,3164139,0
2,T,26/2,"Tarján, Víztorony tér",1,3164139,1
2,T,26/3,"Tarján, Víztorony tér",1,3164139,0
2,T,26/4,"Tarján, Víztorony tér",1,3164139,1
2,T,26/5,"Tarján, Víztorony tér",1,3164139,0
2,T,26/6,"Tarján, Víztorony tér",1,3164139,1
2,T,26/7,"Tarján, Víztorony tér",1,3164139,1
2,T,26/8,"Tarján, Víztorony tér",1,3164139,0
2,T,26/9,"Tarján, Víztorony tér",1,3164139,0
2,T,26/10,"Tarján, Víztorony tér",1,3164139,0
2,T,26/11,"Tarján, Víztorony tér",1,3164139,1
2,T,26/12,"Tarján, Víztorony tér",1,3164139,0
2,T,26/13,"Tarján, Víztorony tér",1,3164139,0
2,T,26/14,"Tarján, Víztorony tér",1,3164139,1
2,T,26/15,"Tarján, Víztorony tér",1,3164139,1
2,T,26/16,"Tarján, Víztorony tér",1,3164139,0
2,T,26/17,"Tarján, Víztorony tér",1,3164139,0
2,T,26/18,"Tarján, Víztorony tér",1,3164139,0
2,T,26/19,"Tarján, Víztorony tér",1,3164139,1
2,T,26/20,"Tarján, Víztorony tér",1,3164139,0
2,T,26/21,"Tarján, Víztorony tér",1,3164139,0
2,T,26/22,"Tarján, Víztorony tér",1,3164139,1
2,T,26/23,"Tarján, Víztorony tér",1,3164139,1
2,T,26/24,"Tarján, Víztorony tér",1,3164139,0
2,T,26/25,"Tarján, Víztorony tér",1,3164139,0
2,T,26/26,"Tarján, Víztorony tér",1,3164139,1
2,T,26/27,"Tarján, Víztorony tér",1,3164139,0
2,T,26/28,"Tarján, Víztorony tér",1,3164139,0
2,T,26/29,"Tarján, Víztorony tér",1,3164139,1
2,T,26/30,"Tarján, Víztorony tér",1,3164139,0
2,T,26/31,"Tarján, Víztorony tér",1,3164139,1
2,T,26/32,"Tarján, Víztorony tér",1,3164139,0
2,T,26/33,"Tarján, Víztorony tér",1,3164139,1
2,T,26/34,"Tarján, Víztorony tér",1,3164139,1
2,T,26/35,"Tarján, Víztorony tér",1,3164139,0
2,T,26/36,"Tarján, Víztorony tér",1,3164139,1
2,T,26/37,"Tarján, Víztorony tér",1,3164139,0
2,T,26/38,"Tarján, Víztorony tér",1,3164139,1
2,T,26/39,"Tarján, Víztorony tér",1,3164139,1
2,T,26/40,"Tarján, Víztorony tér",1,3164139,0
2,T,26/41,"Tarján, Víztorony tér",1,3164139,1
2,T,26/42,"Tarján, Víztorony tér",1,3164139,0
2,T,26/43,"Tarján, Víztorony tér",1,3164139,1
2,T,26/44,"Tarján, Víztorony tér",1,3164139,1
2,T,26/45,"Tarján, Víztorony tér",1,3164139,0
2,T,26/46,"Tarján, Víztorony tér",1,3164139,1
2,T,26/47,"Tarján, Víztorony tér",1,3164139,0
2,T,26/48,"Tarján, Víztorony tér",1,3164139,1
2,T,26/49,"Tarján, Víztorony tér",1,3164139,1
2,T,26/50,"Tarján, Víztorony tér",1,3164139,0
2,T,26/51,"Tarján, Víztorony tér",1,3164139,1
2,T,26/52,"Tarján, Víztorony tér",1,3164139,0
2,T,26/53,"Tarján, Víztorony tér",1,3164139,1
2,T,26/54,"Tarján, Víztorony tér",1,3164139,1
2,T,26/55,"Tarján, Víztorony tér",1,3164139,0
2,T,26/56,"Tarján, Víztorony tér",1,3164139,1
2,T,26/57,"Tarján, Víztorony tér",1,3164139,0
2,T,26/58,"Tarján, Víztorony tér",1,3164139,1
2,T,26/59,"Tarján, Víztorony tér",1,3164139,1
2,T,26/60,"Tarján, Víztorony tér",1,3164139,0
2,T,26/61,"Tarján, Víztorony tér",1,3164139,0
2,T,26/62,"Tarján, Víztorony tér",1,3164139,1
2,T,26/63,"Tarján, Víztorony tér",1,3164139,0
2,T,26/64,"Tarján, Víztorony tér",1,3164139,0
2,T,26/65,"Tarján, Víztorony tér",1,3164139,1
2,T,26/66,"Tarján, Víztorony tér",1,3164139,1
2,T,26/67,"Tarján, Víztorony tér",1,3164139,0
2,T,26/68,"Tarján, Víztorony tér",1,3164139,0
2,T,26/69,"Tarján, Víztorony tér",1,3164139,1
2,T,26/70,"Tarján, Víztorony tér",1,3164139,0
2,T,26/71,"Tarján, Víztorony tér",1,3164139,0
2,T,26/72,"Tarján, Víztorony tér",1,3164139,1
2,T,26/73,"Tarján, Víztorony tér",1,3164139,1
2,T,26/74,"Tarján, Víztorony tér",1,3164139,0
2,T,26/75,"Tarján, Víztorony tér",1,3164139,0
2,T,26/76,"Tarján, Víztorony tér",1,3164139,1
2,T,26/77,"Tarján, Víztorony tér",1,3164139,0
2,T,26/78,"Tarján, Víztorony tér",1,3164139,0
2,T,26/79,"Tarján, Víztorony tér",1,3164139,1
2,T,26/80,"Tarján, Víztorony tér",1,3164139,1
2,T,26/81,"Tarján, Víztorony tér",1,3164139,0
2,T,26/82,"Tarján, Víztorony tér",1,3164139,0
2,T,26/83,"Tarján, Víztorony tér",1,3164139,1
2,T,26/84,"Tarján, Víztorony tér",1,3164139,0
2,T,26/85,"Tarján, Víztorony tér",1,3164139,0
2,T,26/86,"Tarján, Víztorony tér",1,3164139,1
2,T,26/87,"Tarján, Víztorony tér",1,3164139,0
2,T,26/88,"Tarján, Víztorony tér",1,3164139,0
2,T,26/89,"Tarján, Víztorony tér",1,3164139,1
2,T,26/90,"Tarján, Víztorony tér",1,3164139,1
2,T,26/91,"Tarján, Víztorony tér",1,3164139,1
2,T,26/92,"Tarján, Víztorony tér",1,3164139,0
2,T,26/93,"Tarján, Víztorony tér",1,3164139,0
2,T,26/94,"Tarján, Víztorony tér",1,3164139,1
2,T,26/95,"Tarján, Víztorony tér",1,3164139,0
2,T,26/96,"Tarján, Víztorony tér",1,3164139,1
2,T,26/97,"Tarján, Víztorony tér",1,3164139,0
2,T,26/98,"Tarján, Víztorony tér",1,3164139,1
2,T,26/99,"Tarján, Víztorony tér",1,3164139,0
2,T,26/100,"Tarján, Víztorony tér",1,3164139,1
